ID,board,player,winner
1532.png,[1 0 0 1 2 0 2 0 1],O,0
1533.png,[1 0 0 1 2 0 2 1 2],X,1
1534.png,[1 0 0 1 2 0 2 2 1],X,0
1535.png,[1 0 0 1 2 0 2 2 2],O,0
1536.png,[1 0 0 1 2 1 0 0 1],X,1
1537.png,[1 0 0 1 2 1 0 0 2],O,0
1538.png,[1 0 0 1 2 1 0 1 0],X,1
1539.png,[1 0 0 1 2 1 0 2 0],O,0
1540.png,[1 0 0 1 2 1 0 2 2],X,1
1541.png,[1 0 0 1 2 1 2 0 0],O,0
1542.png,[1 0 0 1 2 1 2 0 2],X,1
1543.png,[1 0 0 1 2 1 2 2 0],X,0
1544.png,[1 0 0 1 2 2 0 0 1],O,0
1545.png,[1 0 0 1 2 2 0 1 0],O,1
1546.png,[1 0 0 1 2 2 0 1 2],X,1
1547.png,[1 0 0 1 2 2 0 2 1],X,1
1548.png,[1 0 0 1 2 2 0 2 2],O,0
1549.png,[1 0 0 1 2 2 2 0 1],X,1
1550.png,[1 0 0 1 2 2 2 0 2],O,0
1551.png,[1 0 0 1 2 2 2 1 0],X,1
1552.png,[1 0 0 1 2 2 2 2 0],O,0
1553.png,[1 0 0 1 2 2 2 2 2],X,0
1554.png,[1 0 0 2 0 0 1 1 2],O,0
1555.png,[1 0 0 2 0 0 1 2 1],O,0
1556.png,[1 0 0 2 0 0 2 1 1],O,0
1557.png,[1 0 0 2 0 1 1 1 0],X,2
1558.png,[1 0 0 2 0 1 1 2 0],O,0
1559.png,[1 0 0 2 0 1 1 2 2],X,1
1560.png,[1 0 0 2 0 1 2 1 0],O,2
1561.png,[1 0 0 2 0 1 2 1 2],X,1
1562.png,[1 0 0 2 0 1 2 2 1],X,1
1563.png,[1 0 0 2 0 1 2 2 2],O,1
1564.png,[1 0 0 2 0 2 1 1 0],O,0
1565.png,[1 0 0 2 0 2 1 1 2],X,0
1566.png,[1 0 0 2 0 2 1 2 1],X,1
1567.png,[1 0 0 2 0 2 1 2 2],O,0
1568.png,[1 0 0 2 0 2 2 1 1],X,1
1569.png,[1 0 0 2 0 2 2 1 2],O,0
1570.png,[1 0 0 2 0 2 2 2 1],O,1
1571.png,[1 0 0 2 1 0 0 1 2],O,0
1572.png,[1 0 0 2 1 0 1 0 2],O,0
1573.png,[1 0 0 2 1 0 1 2 2],X,1
1574.png,[1 0 0 2 1 0 2 1 2],X,1
1575.png,[1 0 0 2 1 0 2 2 2],O,0
1576.png,[1 0 0 2 1 1 0 0 2],O,0
1577.png,[1 0 0 2 1 1 0 1 0],X,2
1578.png,[1 0 0 2 1 1 0 2 0],O,0
1579.png,[1 0 0 2 1 1 0 2 2],X,0
1580.png,[1 0 0 2 1 1 1 0 0],X,2
1581.png,[1 0 0 2 1 1 2 0 0],O,0
1582.png,[1 0 0 2 1 1 2 0 2],X,0
1583.png,[1 0 0 2 1 1 2 2 0],X,2
1584.png,[1 0 0 2 1 2 0 1 0],O,2
1585.png,[1 0 0 2 1 2 0 1 2],X,2
1586.png,[1 0 0 2 1 2 0 2 2],O,0
1587.png,[1 0 0 2 1 2 1 0 0],O,0
1588.png,[1 0 0 2 1 2 1 0 2],X,0
1589.png,[1 0 0 2 1 2 1 2 0],X,1
1590.png,[1 0 0 2 1 2 2 0 2],O,0
1591.png,[1 0 0 2 1 2 2 1 0],X,1
1592.png,[1 0 0 2 1 2 2 2 0],O,2
1593.png,[1 0 0 2 1 2 2 2 2],X,2
1594.png,[1 0 0 2 2 0 0 1 1],O,0
1595.png,[1 0 0 2 2 0 1 0 1],O,0
1596.png,[1 0 0 2 2 0 1 1 2],X,1
1597.png,[1 0 0 2 2 0 1 2 1],X,0
1598.png,[1 0 0 2 2 0 1 2 2],O,0
1599.png,[1 0 0 2 2 0 2 1 1],X,0
1600.png,[1 0 0 2 2 0 2 1 2],O,0
1601.png,[1 0 0 2 2 0 2 2 1],O,0
1602.png,[1 0 0 2 2 1 0 0 1],O,0
1603.png,[1 0 0 2 2 1 0 1 0],O,2
1604.png,[1 0 0 2 2 1 0 1 2],X,1
1605.png,[1 0 0 2 2 1 0 2 1],X,1
1606.png,[1 0 0 2 2 1 0 2 2],O,0
1607.png,[1 0 0 2 2 1 1 0 0],O,0
1608.png,[1 0 0 2 2 1 1 0 2],X,1
1609.png,[1 0 0 2 2 1 1 2 0],X,2
1610.png,[1 0 0 2 2 1 2 0 1],X,1
1611.png,[1 0 0 2 2 1 2 0 2],O,0
1612.png,[1 0 0 2 2 1 2 1 0],X,2
1613.png,[1 0 0 2 2 1 2 2 0],O,0
1614.png,[1 0 0 2 2 1 2 2 2],X,1
1615.png,[1 0 0 2 2 2 0 1 1],X,1
1616.png,[1 0 0 2 2 2 0 1 2],O,2
1617.png,[1 0 0 2 2 2 0 2 1],O,0
1618.png,[1 0 0 2 2 2 1 0 1],X,1
1619.png,[1 0 0 2 2 2 1 0 2],O,0
1620.png,[1 0 0 2 2 2 1 1 0],X,1
1621.png,[1 0 0 2 2 2 1 2 0],O,0
1622.png,[1 0 0 2 2 2 1 2 2],X,0
1623.png,[1 0 0 2 2 2 2 0 1],O,0
1624.png,[1 0 0 2 2 2 2 1 0],O,2
1625.png,[1 0 0 2 2 2 2 1 2],X,2
1626.png,[1 0 0 2 2 2 2 2 1],X,1
1627.png,[1 0 0 2 2 2 2 2 2],O,0
1628.png,[1 0 1 0 0 1 0 1 2],X,2
1629.png,[1 0 1 0 0 1 0 2 2],O,0
1630.png,[1 0 1 0 0 1 1 2 0],X,1
1631.png,[1 0 1 0 0 1 2 1 0],X,2
1632.png,[1 0 1 0 0 1 2 2 0],O,2
1633.png,[1 0 1 0 0 1 2 2 2],X,1
1634.png,[1 0 1 0 0 2 0 1 1],X,1
1635.png,[1 0 1 0 0 2 0 1 2],O,2
1636.png,[1 0 1 0 0 2 0 2 1],O,0
1637.png,[1 0 1 0 0 2 1 1 0],X,1
1638.png,[1 0 1 0 0 2 1 2 0],O,1
1639.png,[1 0 1 0 0 2 1 2 2],X,1
1640.png,[1 0 1 0 0 2 2 1 0],O,2
1641.png,[1 0 1 0 0 2 2 1 2],X,1
1642.png,[1 0 1 0 0 2 2 2 1],X,1
1643.png,[1 0 1 0 0 2 2 2 2],O,1
1644.png,[1 0 1 0 1 0 0 1 2],X,2
1645.png,[1 0 1 0 1 0 0 2 2],O,0
1646.png,[1 0 1 0 1 0 2 0 2],O,0
1647.png,[1 0 1 0 1 0 2 1 0],X,2
1648.png,[1 0 1 0 1 0 2 2 0],O,0
1649.png,[1 0 1 0 1 0 2 2 2],X,0
1650.png,[1 0 1 0 1 1 0 0 2],X,1
1651.png,[1 0 1 0 1 1 0 2 0],X,1
1652.png,[1 0 1 0 1 1 2 0 0],X,1
1653.png,[1 0 1 0 1 2 0 0 2],O,0
1654.png,[1 0 1 0 1 2 0 1 0],X,2
1655.png,[1 0 1 0 1 2 0 2 0],O,2
1656.png,[1 0 1 0 1 2 0 2 2],X,2
1657.png,[1 0 1 0 1 2 2 0 0],O,0
1658.png,[1 0 1 0 1 2 2 0 2],X,0
1659.png,[1 0 1 0 1 2 2 2 0],X,2
1660.png,[1 0 1 0 2 0 0 1 1],X,1
1661.png,[1 0 1 0 2 0 0 1 2],O,2
1662.png,[1 0 1 0 2 0 0 2 1],O,0
1663.png,[1 0 1 0 2 0 1 0 1],X,1
1664.png,[1 0 1 0 2 0 1 0 2],O,0
1665.png,[1 0 1 0 2 0 1 1 0],X,1
1666.png,[1 0 1 0 2 0 1 2 0],O,0
1667.png,[1 0 1 0 2 0 1 2 2],X,1
1668.png,[1 0 1 0 2 0 2 0 1],O,0
1669.png,[1 0 1 0 2 0 2 1 0],O,2
1670.png,[1 0 1 0 2 0 2 1 2],X,1
1671.png,[1 0 1 0 2 0 2 2 1],X,1
1672.png,[1 0 1 0 2 0 2 2 2],O,0
1673.png,[1 0 1 0 2 1 0 0 2],O,0
1674.png,[1 0 1 0 2 1 0 1 0],X,2
1675.png,[1 0 1 0 2 1 0 2 0],O,2
1676.png,[1 0 1 0 2 1 0 2 2],X,2
1677.png,[1 0 1 0 2 1 1 0 0],X,1
1678.png,[1 0 1 0 2 1 2 0 0],O,1
1679.png,[1 0 1 0 2 1 2 0 2],X,1
1680.png,[1 0 1 0 2 1 2 2 0],X,1
1681.png,[1 0 1 0 2 2 0 0 1],O,0
1682.png,[1 0 1 0 2 2 0 1 0],O,2
1683.png,[1 0 1 0 2 2 0 1 2],X,2
1684.png,[1 0 1 0 2 2 0 2 1],X,0
1685.png,[1 0 1 0 2 2 0 2 2],O,0
1686.png,[1 0 1 0 2 2 1 0 0],O,0
1687.png,[1 0 1 0 2 2 1 0 2],X,1
1688.png,[1 0 1 0 2 2 1 2 0],X,1
1689.png,[1 0 1 0 2 2 2 0 1],X,1
1690.png,[1 0 1 0 2 2 2 0 2],O,0
1691.png,[1 0 1 0 2 2 2 1 0],X,2
1692.png,[1 0 1 0 2 2 2 2 0],O,2
1693.png,[1 0 1 0 2 2 2 2 2],X,1
1694.png,[1 0 1 1 0 0 0 1 2],X,2
1695.png,[1 0 1 1 0 0 0 2 1],X,1
1696.png,[1 0 1 1 0 0 0 2 2],O,2
1697.png,[1 0 1 1 0 0 2 1 0],X,2
1698.png,[1 0 1 1 0 0 2 2 0],O,0
1699.png,[1 0 1 1 0 0 2 2 2],X,1
1700.png,[1 0 1 1 0 1 0 2 0],X,1
1701.png,[1 0 1 1 0 2 0 1 0],X,2
1702.png,[1 0 1 1 0 2 0 2 0],O,2
1703.png,[1 0 1 1 0 2 0 2 2],X,1
1704.png,[1 0 1 1 0 2 2 2 0],X,1
1705.png,[1 0 1 1 1 0 0 0 2],X,1
1706.png,[1 0 1 1 1 0 0 2 0],X,1
1707.png,[1 0 1 1 1 0 2 0 0],X,1
1708.png,[1 0 1 1 2 0 0 0 1],X,1
1709.png,[1 0 1 1 2 0 0 0 2],O,1
1710.png,[1 0 1 1 2 0 0 1 0],X,2
1711.png,[1 0 1 1 2 0 0 2 0],O,2
1712.png,[1 0 1 1 2 0 0 2 2],X,1
1713.png,[1 0 1 1 2 0 2 0 0],O,0
1714.png,[1 0 1 1 2 0 2 0 2],X,1
1715.png,[1 0 1 1 2 0 2 2 0],X,2
1716.png,[1 0 1 1 2 2 0 0 2],X,1
1717.png,[1 0 1 1 2 2 0 2 0],X,1
1718.png,[1 0 1 1 2 2 2 0 0],X,1
1719.png,[1 0 1 2 0 0 0 1 1],X,1
1720.png,[1 0 1 2 0 0 0 1 2],O,2
1721.png,[1 0 1 2 0 0 0 2 1],O,1
1722.png,[1 0 1 2 0 0 1 1 0],X,1
1723.png,[1 0 1 2 0 0 1 2 0],O,0
1724.png,[1 0 1 2 0 0 1 2 2],X,1
1725.png,[1 0 1 2 0 0 2 1 0],O,2
1726.png,[1 0 1 2 0 0 2 1 2],X,1
1727.png,[1 0 1 2 0 0 2 2 1],X,1
1728.png,[1 0 1 2 0 0 2 2 2],O,1
1729.png,[1 0 1 2 0 1 0 1 0],X,2
1730.png,[1 0 1 2 0 1 0 2 0],O,2
1731.png,[1 0 1 2 0 1 0 2 2],X,1
1732.png,[1 0 1 2 0 1 2 2 0],X,1
1733.png,[1 0 1 2 0 2 0 1 0],O,2
1734.png,[1 0 1 2 0 2 0 1 2],X,2
1735.png,[1 0 1 2 0 2 0 2 1],X,1
1736.png,[1 0 1 2 0 2 0 2 2],O,2
1737.png,[1 0 1 2 0 2 1 2 0],X,1
1738.png,[1 0 1 2 0 2 2 1 0],X,2
1739.png,[1 0 1 2 0 2 2 2 0],O,2
1740.png,[1 0 1 2 0 2 2 2 2],X,1
1741.png,[1 0 1 2 1 0 0 0 2],O,0
1742.png,[1 0 1 2 1 0 0 1 0],X,2
1743.png,[1 0 1 2 1 0 0 2 0],O,2
1744.png,[1 0 1 2 1 0 0 2 2],X,2
1745.png,[1 0 1 2 1 0 2 0 0],O,0
1746.png,[1 0 1 2 1 0 2 0 2],X,0
1747.png,[1 0 1 2 1 0 2 2 0],X,2
1748.png,[1 0 1 2 1 2 0 0 2],X,1
1749.png,[1 0 1 2 1 2 0 2 0],X,1
1750.png,[1 0 1 2 1 2 2 0 0],X,1
1751.png,[1 0 1 2 2 0 0 0 1],O,0
1752.png,[1 0 1 2 2 0 0 1 0],O,2
1753.png,[1 0 1 2 2 0 0 1 2],X,2
1754.png,[1 0 1 2 2 0 0 2 1],X,1
1755.png,[1 0 1 2 2 0 0 2 2],O,2
1756.png,[1 0 1 2 2 0 1 0 0],O,0
1757.png,[1 0 1 2 2 0 1 0 2],X,1
1758.png,[1 0 1 2 2 0 1 2 0],X,0
1759.png,[1 0 1 2 2 0 2 0 1],X,1
1760.png,[1 0 1 2 2 0 2 0 2],O,0
1761.png,[1 0 1 2 2 0 2 1 0],X,2
1762.png,[1 0 1 2 2 0 2 2 0],O,0
1763.png,[1 0 1 2 2 0 2 2 2],X,1
1764.png,[1 0 1 2 2 1 0 0 2],X,1
1765.png,[1 0 1 2 2 1 0 2 0],X,1
1766.png,[1 0 1 2 2 1 2 0 0],X,1
1767.png,[1 0 1 2 2 2 0 0 1],X,1
1768.png,[1 0 1 2 2 2 0 0 2],O,1
1769.png,[1 0 1 2 2 2 0 1 0],X,2
1770.png,[1 0 1 2 2 2 0 2 0],O,2
1771.png,[1 0 1 2 2 2 0 2 2],X,1
1772.png,[1 0 1 2 2 2 1 0 0],X,1
1773.png,[1 0 1 2 2 2 2 0 0],O,1
1774.png,[1 0 1 2 2 2 2 0 2],X,1
1775.png,[1 0 1 2 2 2 2 2 0],X,1
1776.png,[1 0 2 0 0 1 0 1 1],X,1
1777.png,[1 0 2 0 0 1 0 1 2],O,2
1778.png,[1 0 2 0 0 1 0 2 1],O,0
1779.png,[1 0 2 0 0 1 1 1 0],X,2
1780.png,[1 0 2 0 0 1 1 2 0],O,2
1781.png,[1 0 2 0 0 1 1 2 2],X,1
1782.png,[1 0 2 0 0 1 2 1 0],O,2
1783.png,[1 0 2 0 0 1 2 1 2],X,2
1784.png,[1 0 2 0 0 1 2 2 1],X,1
1785.png,[1 0 2 0 0 1 2 2 2],O,2
1786.png,[1 0 2 0 0 2 0 1 1],O,1
1787.png,[1 0 2 0 0 2 1 1 0],O,2
1788.png,[1 0 2 0 0 2 1 1 2],X,1
1789.png,[1 0 2 0 0 2 1 2 1],X,1
1790.png,[1 0 2 0 0 2 1 2 2],O,1
1791.png,[1 0 2 0 0 2 2 1 1],X,1
1792.png,[1 0 2 0 0 2 2 1 2],O,2
1793.png,[1 0 2 0 0 2 2 2 1],O,1
1794.png,[1 0 2 0 1 0 0 1 2],O,0
1795.png,[1 0 2 0 1 0 1 0 2],O,0
1796.png,[1 0 2 0 1 0 1 1 0],X,1
1797.png,[1 0 2 0 1 0 1 2 0],O,0
1798.png,[1 0 2 0 1 0 1 2 2],X,0
1799.png,[1 0 2 0 1 0 2 1 0],O,2
1800.png,[1 0 2 0 1 0 2 1 2],X,2
1801.png,[1 0 2 0 1 0 2 2 2],O,0
1802.png,[1 0 2 0 1 1 0 0 2],O,0
1803.png,[1 0 2 0 1 1 0 1 0],X,2
1804.png,[1 0 2 0 1 1 0 2 0],O,2
1805.png,[1 0 2 0 1 1 0 2 2],X,2
1806.png,[1 0 2 0 1 1 1 0 0],X,2
1807.png,[1 0 2 0 1 1 2 0 0],O,2
1808.png,[1 0 2 0 1 1 2 0 2],X,2
1809.png,[1 0 2 0 1 1 2 2 0],X,2
1810.png,[1 0 2 0 1 2 0 1 0],O,2
1811.png,[1 0 2 0 1 2 0 1 2],X,2
1812.png,[1 0 2 0 1 2 0 2 2],O,0
1813.png,[1 0 2 0 1 2 1 0 0],O,0
1814.png,[1 0 2 0 1 2 1 0 2],X,0
1815.png,[1 0 2 0 1 2 1 2 0],X,2
1816.png,[1 0 2 0 1 2 2 0 2],O,0
1817.png,[1 0 2 0 1 2 2 1 0],X,2
1818.png,[1 0 2 0 1 2 2 2 0],O,2
1819.png,[1 0 2 0 1 2 2 2 2],X,2
1820.png,[1 0 2 0 2 0 0 1 1],O,0
1821.png,[1 0 2 0 2 0 1 0 1],O,0
1822.png,[1 0 2 0 2 0 1 1 0],O,1
1823.png,[1 0 2 0 2 0 1 1 2],X,1
1824.png,[1 0 2 0 2 0 1 2 1],X,1
1825.png,[1 0 2 0 2 0 1 2 2],O,0
1826.png,[1 0 2 0 2 0 2 1 1],X,1
1827.png,[1 0 2 0 2 0 2 1 2],O,2
1828.png,[1 0 2 0 2 0 2 2 1],O,0
1829.png,[1 0 2 0 2 1 0 0 1],O,0
1830.png,[1 0 2 0 2 1 0 1 0],O,2
1831.png,[1 0 2 0 2 1 0 1 2],X,2
1832.png,[1 0 2 0 2 1 0 2 1],X,0
1833.png,[1 0 2 0 2 1 0 2 2],O,0
1834.png,[1 0 2 0 2 1 1 0 0],O,2
1835.png,[1 0 2 0 2 1 1 0 2],X,1
1836.png,[1 0 2 0 2 1 1 2 0],X,2
1837.png,[1 0 2 0 2 1 2 0 1],X,1
1838.png,[1 0 2 0 2 1 2 0 2],O,2
1839.png,[1 0 2 0 2 1 2 1 0],X,2
1840.png,[1 0 2 0 2 1 2 2 0],O,2
1841.png,[1 0 2 0 2 1 2 2 2],X,2
1842.png,[1 0 2 0 2 2 0 1 1],X,1
1843.png,[1 0 2 0 2 2 0 1 2],O,2
1844.png,[1 0 2 0 2 2 0 2 1],O,0
1845.png,[1 0 2 0 2 2 1 0 1],X,1
1846.png,[1 0 2 0 2 2 1 0 2],O,0
1847.png,[1 0 2 0 2 2 1 1 0],X,1
1848.png,[1 0 2 0 2 2 1 2 0],O,2
1849.png,[1 0 2 0 2 2 1 2 2],X,1
1850.png,[1 0 2 0 2 2 2 0 1],O,0
1851.png,[1 0 2 0 2 2 2 1 0],O,2
1852.png,[1 0 2 0 2 2 2 1 2],X,2
1853.png,[1 0 2 0 2 2 2 2 1],X,1
1854.png,[1 0 2 0 2 2 2 2 2],O,2
1855.png,[1 0 2 1 0 0 0 1 1],X,1
1856.png,[1 0 2 1 0 0 0 1 2],O,2
1857.png,[1 0 2 1 0 0 0 2 1],O,1
1858.png,[1 0 2 1 0 0 2 1 0],O,0
1859.png,[1 0 2 1 0 0 2 1 2],X,2
1860.png,[1 0 2 1 0 0 2 2 1],X,1
1861.png,[1 0 2 1 0 0 2 2 2],O,0
1862.png,[1 0 2 1 0 1 0 1 0],X,1
1863.png,[1 0 2 1 0 1 0 2 0],O,1
1864.png,[1 0 2 1 0 1 0 2 2],X,1
1865.png,[1 0 2 1 0 1 2 2 0],X,1
1866.png,[1 0 2 1 0 2 0 1 0],O,2
1867.png,[1 0 2 1 0 2 0 1 2],X,1
1868.png,[1 0 2 1 0 2 0 2 1],X,1
1869.png,[1 0 2 1 0 2 0 2 2],O,1
1870.png,[1 0 2 1 0 2 2 1 0],X,2
1871.png,[1 0 2 1 0 2 2 2 0],O,0
1872.png,[1 0 2 1 0 2 2 2 2],X,1
1873.png,[1 0 2 1 1 0 0 0 2],O,0
1874.png,[1 0 2 1 1 0 0 1 0],X,1
1875.png,[1 0 2 1 1 0 0 2 0],O,1
1876.png,[1 0 2 1 1 0 0 2 2],X,1
1877.png,[1 0 2 1 1 0 2 0 0],O,0
1878.png,[1 0 2 1 1 0 2 0 2],X,0
1879.png,[1 0 2 1 1 0 2 2 0],X,1
1880.png,[1 0 2 1 1 2 0 0 2],X,1
1881.png,[1 0 2 1 1 2 0 2 0],X,1
1882.png,[1 0 2 1 1 2 2 0 0],X,1
1883.png,[1 0 2 1 2 0 0 0 1],O,0
1884.png,[1 0 2 1 2 0 0 1 0],O,2
1885.png,[1 0 2 1 2 0 0 1 2],X,1
1886.png,[1 0 2 1 2 0 0 2 1],X,1
1887.png,[1 0 2 1 2 0 0 2 2],O,1
1888.png,[1 0 2 1 2 0 2 0 1],X,1
1889.png,[1 0 2 1 2 0 2 0 2],O,0
1890.png,[1 0 2 1 2 0 2 1 0],X,1
1891.png,[1 0 2 1 2 0 2 2 0],O,0
1892.png,[1 0 2 1 2 0 2 2 2],X,1
1893.png,[1 0 2 1 2 1 0 0 2],X,1
1894.png,[1 0 2 1 2 1 0 2 0],X,1
1895.png,[1 0 2 1 2 1 2 0 0],X,1
1896.png,[1 0 2 1 2 2 0 0 1],X,1
1897.png,[1 0 2 1 2 2 0 0 2],O,1
1898.png,[1 0 2 1 2 2 0 1 0],X,1
1899.png,[1 0 2 1 2 2 0 2 0],O,1
1900.png,[1 0 2 1 2 2 0 2 2],X,1
1901.png,[1 0 2 1 2 2 2 0 0],O,0
1902.png,[1 0 2 1 2 2 2 0 2],X,1
1903.png,[1 0 2 1 2 2 2 2 0],X,1
1904.png,[1 0 2 2 0 0 0 1 1],O,1
1905.png,[1 0 2 2 0 0 1 1 0],O,0
1906.png,[1 0 2 2 0 0 1 1 2],X,1
1907.png,[1 0 2 2 0 0 1 2 1],X,1
1908.png,[1 0 2 2 0 0 1 2 2],O,0
1909.png,[1 0 2 2 0 0 2 1 1],X,1
1910.png,[1 0 2 2 0 0 2 1 2],O,2
1911.png,[1 0 2 2 0 0 2 2 1],O,1
1912.png,[1 0 2 2 0 1 0 1 0],O,2
1913.png,[1 0 2 2 0 1 0 1 2],X,1
1914.png,[1 0 2 2 0 1 0 2 1],X,1
1915.png,[1 0 2 2 0 1 0 2 2],O,1
1916.png,[1 0 2 2 0 1 1 2 0],X,1
1917.png,[1 0 2 2 0 1 2 1 0],X,2
1918.png,[1 0 2 2 0 1 2 2 0],O,2
1919.png,[1 0 2 2 0 1 2 2 2],X,1
1920.png,[1 0 2 2 0 2 0 1 1],X,1
1921.png,[1 0 2 2 0 2 0 1 2],O,2
1922.png,[1 0 2 2 0 2 0 2 1],O,1
1923.png,[1 0 2 2 0 2 1 1 0],X,2
1924.png,[1 0 2 2 0 2 1 2 0],O,0
1925.png,[1 0 2 2 0 2 1 2 2],X,1
1926.png,[1 0 2 2 0 2 2 1 0],O,2
1927.png,[1 0 2 2 0 2 2 1 2],X,2
1928.png,[1 0 2 2 0 2 2 2 1],X,1
1929.png,[1 0 2 2 0 2 2 2 2],O,2
1930.png,[1 0 2 2 1 0 0 1 0],O,2
1931.png,[1 0 2 2 1 0 0 1 2],X,2
1932.png,[1 0 2 2 1 0 0 2 2],O,0
1933.png,[1 0 2 2 1 0 1 0 0],O,0
1934.png,[1 0 2 2 1 0 1 0 2],X,0
1935.png,[1 0 2 2 1 0 1 2 0],X,1
1936.png,[1 0 2 2 1 0 2 0 2],O,0
1937.png,[1 0 2 2 1 0 2 1 0],X,1
1938.png,[1 0 2 2 1 0 2 2 0],O,2
1939.png,[1 0 2 2 1 0 2 2 2],X,2
1940.png,[1 0 2 2 1 1 0 0 2],X,1
1941.png,[1 0 2 2 1 1 0 2 0],X,1
1942.png,[1 0 2 2 1 1 2 0 0],X,1
1943.png,[1 0 2 2 1 2 0 0 2],O,0
1944.png,[1 0 2 2 1 2 0 1 0],X,2
1945.png,[1 0 2 2 1 2 0 2 0],O,2
1946.png,[1 0 2 2 1 2 0 2 2],X,2
1947.png,[1 0 2 2 1 2 1 0 0],X,0
1948.png,[1 0 2 2 1 2 2 0 0],O,0
1949.png,[1 0 2 2 1 2 2 0 2],X,0
1950.png,[1 0 2 2 1 2 2 2 0],X,2
1951.png,[1 0 2 2 2 0 0 1 1],X,1
1952.png,[1 0 2 2 2 0 0 1 2],O,2
1953.png,[1 0 2 2 2 0 0 2 1],O,0
1954.png,[1 0 2 2 2 0 1 0 1],X,1
1955.png,[1 0 2 2 2 0 1 0 2],O,0
1956.png,[1 0 2 2 2 0 1 1 0],X,1
1957.png,[1 0 2 2 2 0 1 2 0],O,0
1958.png,[1 0 2 2 2 0 1 2 2],X,0
1959.png,[1 0 2 2 2 0 2 0 1],O,0
1960.png,[1 0 2 2 2 0 2 1 0],O,2
1961.png,[1 0 2 2 2 0 2 1 2],X,2
1962.png,[1 0 2 2 2 0 2 2 1],X,1
1963.png,[1 0 2 2 2 0 2 2 2],O,0
1964.png,[1 0 2 2 2 1 0 0 1],X,1
1965.png,[1 0 2 2 2 1 0 0 2],O,1
1966.png,[1 0 2 2 2 1 0 1 0],X,2
1967.png,[1 0 2 2 2 1 0 2 0],O,2
1968.png,[1 0 2 2 2 1 0 2 2],X,1
1969.png,[1 0 2 2 2 1 1 0 0],X,1
1970.png,[1 0 2 2 2 1 2 0 0],O,1
1971.png,[1 0 2 2 2 1 2 0 2],X,1
1972.png,[1 0 2 2 2 1 2 2 0],X,1
1973.png,[1 0 2 2 2 2 0 0 1],O,0
1974.png,[1 0 2 2 2 2 0 1 0],O,2
1975.png,[1 0 2 2 2 2 0 1 2],X,2
1976.png,[1 0 2 2 2 2 0 2 1],X,1
1977.png,[1 0 2 2 2 2 0 2 2],O,2
1978.png,[1 0 2 2 2 2 1 0 0],O,0
1979.png,[1 0 2 2 2 2 1 0 2],X,1
1980.png,[1 0 2 2 2 2 1 2 0],X,2
1981.png,[1 0 2 2 2 2 2 0 1],X,1
1982.png,[1 0 2 2 2 2 2 0 2],O,0
1983.png,[1 0 2 2 2 2 2 1 0],X,2
1984.png,[1 0 2 2 2 2 2 2 0],O,2
1985.png,[1 0 2 2 2 2 2 2 2],X,2
1986.png,[1 1 0 0 0 1 1 0 2],X,2
1987.png,[1 1 0 0 0 1 1 2 0],X,2
1988.png,[1 1 0 0 0 1 2 0 1],X,1
1989.png,[1 1 0 0 0 1 2 0 2],O,2
1990.png,[1 1 0 0 0 1 2 1 0],X,1
1991.png,[1 1 0 0 0 1 2 2 0],O,2
1992.png,[1 1 0 0 0 1 2 2 2],X,1
1993.png,[1 1 0 0 0 2 1 0 1],X,1
1994.png,[1 1 0 0 0 2 1 0 2],O,2
1995.png,[1 1 0 0 0 2 1 1 0],X,1
1996.png,[1 1 0 0 0 2 1 2 0],O,2
1997.png,[1 1 0 0 0 2 1 2 2],X,1
1998.png,[1 1 0 0 0 2 2 0 1],O,1
1999.png,[1 1 0 0 0 2 2 1 0],O,1
2000.png,[1 1 0 0 0 2 2 1 2],X,1
2001.png,[1 1 0 0 0 2 2 2 1],X,1
2002.png,[1 1 0 0 0 2 2 2 2],O,1
2003.png,[1 1 0 0 1 0 0 2 2],O,0
2004.png,[1 1 0 0 1 0 1 0 2],X,1
2005.png,[1 1 0 0 1 0 2 0 2],O,0
2006.png,[1 1 0 0 1 0 2 2 2],X,1
2007.png,[1 1 0 0 1 1 0 0 2],X,1
2008.png,[1 1 0 0 1 1 0 2 0],X,1
2009.png,[1 1 0 0 1 1 2 0 0],X,1
2010.png,[1 1 0 0 1 2 0 0 2],O,0
2011.png,[1 1 0 0 1 2 0 2 0],O,0
2012.png,[1 1 0 0 1 2 0 2 2],X,0
2013.png,[1 1 0 0 1 2 1 0 0],X,1
2014.png,[1 1 0 0 1 2 2 0 0],O,1
2015.png,[1 1 0 0 1 2 2 0 2],X,1
2016.png,[1 1 0 0 1 2 2 2 0],X,1
2017.png,[1 1 0 0 2 0 0 1 1],X,1
2018.png,[1 1 0 0 2 0 0 1 2],O,0
2019.png,[1 1 0 0 2 0 0 2 1],O,0
2020.png,[1 1 0 0 2 0 1 0 1],X,1
2021.png,[1 1 0 0 2 0 1 0 2],O,1
2022.png,[1 1 0 0 2 0 1 2 2],X,1
2023.png,[1 1 0 0 2 0 2 0 1],O,0
2024.png,[1 1 0 0 2 0 2 1 2],X,1
2025.png,[1 1 0 0 2 0 2 2 1],X,1
2026.png,[1 1 0 0 2 0 2 2 2],O,1
2027.png,[1 1 0 0 2 1 0 0 1],X,1
2028.png,[1 1 0 0 2 1 0 0 2],O,1
2029.png,[1 1 0 0 2 1 0 1 0],X,1
2030.png,[1 1 0 0 2 1 0 2 0],O,1
